sample_id,noteId,tweetId
15641,1743248450802868665,1743225025275011087
15642,1943411899921764773,1943321158176108663
15643,1890441071630438595,1890303424882962721
15644,1808917333332656188,1808033488018272363
15645,2017785067515613582,2017631864337437034
15646,1957775002776089075,1957273204025880950
15647,1857946527643349306,1857601490447200683
15648,1853618551476933104,1853396609314496695
15649,1778315150304366697,1778305738491736292
15650,1815690685837906051,1815673700638663151
15651,1644114282987044868,1643840936097587200
15652,1800777602510315926,1800533445036192112
15653,1990137645930848314,1989961088159682755
15654,1923332946817089863,1923074317115445508
15655,1801240045438771577,1800676669860004034
15656,1982408762184155475,1981659030021165269
15657,1652160966430425091,1651977296226533379
15658,1797578643264184715,1797310036697284840
15659,2023785920214827228,2023748870178766899
15660,1778058182403015058,1778016601486279045
15661,1833627185321762975,1833253935865598073
15662,1835714690304913567,1835698454456152306
15663,1913252951025487980,1913241658579440126
15664,1769113434765893824,1768764215836246453
15665,2019708449936822510,2019416985382351053
15666,1758778897221530068,1758757003780874298
15667,1878368744323289558,1878359254848946371
15668,1767376060122009670,1767232084274208970
15669,2031956306458788314,2031601701208371468
15670,1798919720533717392,1798716426829832624
15671,1871205828474044473,1870876599475753122
15672,1997001302983766266,1996880920830529701
15673,1818843451422556607,1818754945140551952
15674,1768809997524217916,1768707685585723542
15675,1805487456956924375,1805284879938241002
15676,1880902839859380374,1880703953572388883
15677,1781897478750748991,1781793618224959500
15678,1876868791730323746,1876746674493640837
15679,1882441217587532047,1882417760174829814
15680,1782365989285372407,1782098398415298976
15681,1678567771473313792,1677819621171417088
15682,1751898341619773468,1751811743867699415
15683,2024287574072918356,2024069632357757237
15684,1737820238656209352,1737778980864877005
15685,1825566614068072587,1825524114888757613
15686,1756039246215803201,1755736678172422546
15687,1404937235707822081,1401975703755702279
15688,1920095026933338521,1920063696103244237
15689,1969163811379954079,1968773470298276283
15690,1702855638861459577,1702663125172973753
15691,1881902061467394325,1881840343882293585
15692,1796167306663333974,1795891277399052315
15693,2040522973036052772,2040493482914038148
15694,1823713160395669670,1823673321499627943
15695,1753530712366412002,1753288240176799784
15696,1752209125927526837,1751996687693066737
15697,1950043910216065416,1949780549104726422
15698,1889775662585749539,1889134836021117011
15699,1788604945043689636,1788562498297233868
15700,1818033053929021461,1817919156785664383
15701,1789751810212655344,1789745962522427778
15702,1803610553014952441,1803342031470883289
15703,1412083006014062597,1411662172288126978
15704,1806298968483139818,1806051298774577197
15705,1525296299897237506,1525257401376579584
15706,1823829988204011760,1823779658686415350
15707,1830783769328132491,1830664710641066211
15708,1674062290457337856,1673807100969885697
15709,1816654218238792032,1816509462082932751
15710,1355191602055180288,1355179925452558336
15711,1966908292581720076,1966899756514652606
15712,1593620549535617024,1593476189380702208
15713,2027000691160445017,2026712950954663969
15714,2005240052251602948,2005222974476197937
15715,2024681059083030953,2024328614620144022
15716,1952015800191070267,1951917708770988238
15717,1853886195333582891,1853138571705688493
15718,1644748425307598850,1644025042550792227
15719,1933495677918564555,1933144047138258949
15720,1842413757030375478,1842371645857526096
15721,1992599876543058218,1992287350760583596
15722,1988935949250658673,1988784724190634347
15723,1977328500345356738,1977026099918811537
15724,1817523565924638899,1817441889936720229
15725,2011451839623901471,2011112976338596110
15726,2019197756447809637,2019063807461732356
15727,1905825897862549642,1905516437373862211
15728,1899284341064351754,1899147367053447522
15729,1747103760856354951,1742564542847004719
15730,1623087527153336320,1622946305902256128
15731,1678396058873872385,1678382123613319169
15732,1715245183132901771,1714959511700586875
15733,1993924660677972209,1993794354847387812
15734,1728267911788142681,1728233042983186480
15735,1735638883453280370,1735407869078458579
15736,1835683026958754043,1835424055341777406
15737,1793130084179522013,1793036397651071178
15738,1995651873727283702,1995400829709492443
15739,1874453020684980410,1874403417680122079
15740,1882062703176335608,1881592445994979369
15741,1824281141995770141,1824249188672045085
15742,1928885308612809178,1928400099656560832
15743,1981968956236665137,1981531685163250089
15744,2024599803506626851,2024503877773492521
15745,1898614909073805635,1898285698161295755
15746,1908642850973069629,1908504543681277967
15747,1876913173430960144,1876550028736733201
15748,1753727323466039687,1750506997273797118
15749,1741126242827452672,1741081785692229864
15750,1996887193034404264,1996733588327616726
15751,1923413758375838010,1922713620611465229
15752,1860026522578440212,1859994933639426175
15753,1779732253519610149,1779608916017467833
15754,1411816049515896834,1411804796231864326
15755,1873867568093544862,1873763303018942618
15756,1785148163201831384,1785128390841786746
15757,1976117401658741003,1976096705499283967
15758,1760812827483459965,1760596546712940562
15759,1812512460844237296,1812332241248305305
15760,1822364453804945677,1822352993422901402
15761,1795794174236635517,1795587741801156786
15762,2005493229668503683,2005398591318433967
15763,1829177703917883413,1829117291230822725
15764,1947399979384889796,1947391832377139586
15765,1747492693801132300,1747452513547374605
15766,1693263428666728600,1692940408035160512
15767,2015304875354317213,2015156264750219311
15768,1872613747803725873,1872235093642846669
15769,1718366404796195236,1718300236861284539
15770,2019977564551541016,2019293532142338412
15771,1860498306415173694,1860049237695955087
15772,1754705081688105422,1754523047006974131
15773,1922985153057452386,1922328108641800574
15774,1991507022479782102,1990356364598870443
15775,1743793213180149970,1743680274020303211
15776,1753844455658889398,1753791751792250916
15777,1966936953573523884,1966920690663387557
15778,1764237099333828691,1764222190386593833
15779,1796645933263819000,1796633529465319920
15780,1990574025794298166,1990265333178151269
15781,1982623322765476108,1982575618853331433
15782,1690850301816037698,1690468989389160448
15783,1856791185534365801,1856576225227030808
15784,1860022004939690445,1859980936114233463
15785,1833340475274563717,1833289381152780417
15786,1837239573707116851,1837163808067883213
15787,1879264160372211746,1878906352686559409
15788,1885290075770282071,1884612988801265707
15789,1710782205604012417,1710744658857296072
15790,1797235903678554533,1796599024117743667
15791,1759993551851589861,1759591958509424723
15792,1688959052032749970,1688644879679713280
15793,1723229987015118954,1723179604536369531
15794,1925230782370693517,1925032182428377242
15795,1811147248761459000,1810788425085182344
15796,1972884563941638497,1972451172276408429
15797,1735525387889787210,1735347218616340980
15798,1820245400177045779,1820224078676140285
15799,1883424197894086978,1883280317043372032
15800,1770727291129147802,1770591606929780970
15801,1772619114881696111,1772423061402230817
15802,1802099701434790277,1801884535938003260
15803,1883815456676700469,1883690348154925134
15804,1870858818822762721,1870484472984142250
15805,1930031308513632524,1930030568382640455
15806,1941166274484068486,1941103543131508996
15807,2000211217248649331,2000168676201558487
15808,1743885660497350729,1743754752918478976
15809,2006195838138085843,2006139858415132842
15810,1764145596024156381,1764042522374914184
15811,1800222777716191450,1800220827524464965
15812,1777259354242027980,1776955980858978746
15813,1812826701170151569,1812389826160624102
15814,1766469643772756067,1741973847207817600
15815,1853347836932345880,1852637569785241723
15816,1671146285838249987,1670851942401163264
15817,2034154200750268638,2033512149042311393
15818,2000256025937555659,2000203252504166849
15819,1823513333972005294,1822654556104237463
15820,1905850143234023543,1905810016176931314
15821,1875182057565172111,1875120355955863743
15822,1883868559224561730,1883507968492327222
15823,1936602215382176238,1936600627221565468
15824,2011961241145598075,2011878503420215507
15825,1749261884434596208,1749092368404386057
15826,1746545184257556538,1746400563074363418
15827,2036282961184604227,2036168446443196614
15828,1904909277870923785,1904653545304916325
15829,1726287378510496108,1725917671873548754
15830,2017971864400802164,2017468370485186925
15831,1657778237286633477,1657763280826294272
15832,1826330113987756081,1826215178909696395
15833,1924889566835835091,1924607191819952529
15834,2005877655506178512,2005855706138726497
15835,1802247416348815382,1802181391037202681
15836,1710692208528052585,1710563890164101454
15837,1748822070836728192,1748794244062642335
15838,1961889471013806331,1961606246844248337
15839,2012087209084485737,2012012531632738795
15840,1870470144503517611,1870234017976680469
15841,1844134029924368436,1844125986834743793
15842,2014115986161476043,2013812850712625163
15843,1810691115785634001,1810618218152952167
15844,1510473501584642048,1508483110752686085
15845,1814737253899370712,1814593636043997596
15846,1706667835181658524,1706024113267978601
15847,1570978173281607680,1570886951259238401
15848,2015280643744174362,2015055242392457636
15849,1938604662803791916,1938590439830950036
15850,2003531108177289306,2003474547685884229
15851,1775387781193494677,1775177424042393976
15852,1907044330499617128,1907012059969024317
15853,1898315925553836427,1898014933419241856
15854,1728029516424004045,1727851651900620813
15855,1807752081366765788,1807622923089310017
15856,1799895462993871050,1799862183574061231
15857,1740792754865631262,1740617840296947931
15858,1710977952421458316,1710847377676898736
15859,1764997724628267207,1764628652786844022
15860,2000523983650001277,2000429547871674748
15861,1713551802044715047,1713548908427636886
15862,2000370217893912855,2000364476131144054
15863,1742208343542755571,1741951109202415754
15864,1857336667691982893,1856987516949164469
15865,1984465084488245757,1983730980742647874
15866,2030761751898104080,2030761151319912648
15867,1802538592360612120,1802532304155529437
15868,1863343512491626718,1863230635365580912
15869,1885220655119085835,1885066054012981576
15870,1690372630350532775,1690278230471684096
15871,1946718118728040452,1946568863379841215
15872,1719677329079783875,1717796117281484872
15873,1684628681728126976,1684306541728464897
15874,1895052620374442131,1894770745969955163
15875,1742244783530065988,1742192958357602498
15876,1746390041239134668,1746268746497343635
15877,2030644789125808340,2030333703340052729
15878,1844003820499616054,1843761079207252021
15879,1891885450492629056,1891736753880306004
15880,1835773395851440245,1835743619971535137
15881,1955266108778262700,1955071006357246293
15882,2013047555324891140,2011261873673666997
15883,1707441144710255087,1707412766846239040
15884,1818016279984558194,1817992069543248169
15885,1927006182524301379,1926820612686635017
15886,1966333719620505924,1966104933377466515
15887,2010474607015285023,2010381190058938411
15888,1721308335041859824,1721301048269086834
15889,1979180985158709395,1979162407353131479
15890,1686169733899411457,1685662221613907968
15891,1906291357368586693,1906274239960776859
15892,1922473233875419524,1922390794071056514
15893,1836876207801127292,1836542394696630455
15894,1760256981066195094,1760245477323538660
15895,2020962316754543091,2020953134659756476
15896,1985839348634247526,1985724836753158620
15897,2031752586303291849,2031723438860079232
15898,1961264836488347878,1961194419321016469
15899,2025019342388154615,2024878141622104324
15900,1894892272581517446,1894873872006070584
15901,2015233541366263830,2015107396012568607
15902,1726552716716003808,1725903672989700335
15903,1855217615830208792,1855196200032510034
15904,1944653632068059524,1944473589241254236
15905,2010067016141426849,2009868630654120144
15906,1929712685525987653,1929635552782856673
15907,1981760156896538867,1981490085120946243
15908,1862307920953676104,1861860398749643014
15909,1813968544150831379,1813928610920866093
15910,2006856192040333694,2006191488829702578
15911,1856669668812927252,1856003151456784523
15912,1738568434441425080,1738506971194490921
15913,1732806862880579826,1731064447144276232
15914,1891602882236944694,1891255351678206069
15915,2031024196009251176,2031018364840395035
15916,1957117947761295839,1956397892668903912
15917,2040018407546835274,2039919947447431480
15918,1934806497306841169,1934790108152037553
15919,1825270980522229821,1825231275965264317
15920,1763205279838097484,1762987779011514765
15921,1828087100039987394,1827901570249580705
15922,2008927688908488789,2008909003254903291
15923,1762501028811874398,1762075323632435321
15924,1896594966882775192,1896480537839370374
15925,1821990758456684911,1821984128612643252
15926,1800911841503121511,1800875975854698820
15927,1837131145860857863,1837130185277145286
15928,1659710741291884544,1659291433168171030
15929,1528872510883774464,1528835913970855936
15930,1826558028738691221,1825978779313000567
15931,1845656734821396958,1845562071863443726
15932,1852054877314461820,1851993465879494920
15933,1880193733817462928,1880150435425923437
15934,1707671166973088243,1707060809791373565
15935,2032905239779750321,2032664157221462481
15936,1840774206314668227,1840129061034623415
15937,1931426049046311420,1930869866551980188
15938,1752642506511004122,1752491572338253895
15939,2025410205027013016,2025298325482746047
15940,1747124231018631182,1702582683845660695
15941,1860582380278345887,1859602894367973538
15942,1875924969420468359,1875899290616549398
15943,1672399533643378691,1672274066995118083
15944,1792798018594288014,1756829130811637811
15945,2014440306867917228,2014405258160558394
15946,1740148059705929876,1739750496997638433
15947,1991971927087280285,1991920189596979665
15948,1767246823956119759,1767007827044729100
15949,1807596730709328159,1807596037676106024
15950,1799008304791945455,1798956354943742334
15951,1959014958018261051,1958801198380667094
15952,1903152197086409038,1902950328527442318
15953,1765831594596532638,1765439771877278130
15954,1930260229024817263,1930171343602856150
15955,1790171456128634981,1790046856073867347
15956,2015026874913837215,2014232826921546025
15957,1998459538232504775,1998132809165427114
15958,1873054469388419465,1873012784239358286
15959,1847926446716842182,1847775226471346403
15960,1733847504192471058,1733659440795283741
15961,1744564155062079569,1744425099032481972
15962,1973402651548106973,1973389391893766644
15963,1826308242672124158,1826303350876336488
15964,1707692663875547266,1707666674994888946
15965,1863661216012337341,1863588365922091140
15966,1990117827336900661,1989815186278977999
15967,1687149432049995786,1686288453208522752
15968,1927376028491493511,1927333056852938933
15969,1829081218874249394,1828741902247596316
15970,1742581735429173292,1742455903264129474
15971,1666683700132855808,1666451816547057667
15972,2032477946590675155,1996836939404923327
15973,1749813567485092265,1749597821974831537
15974,1754228899481804938,1754109473348816924
15975,1724283947079917964,1724032141829586994
15976,1795885795875717586,1795854289077714969
15977,1817067063082647968,1816805538878914833
15978,2035490873597906998,2035411628284396027
15979,1904177929791402035,1904153017944801447
15980,1912953275466621326,1912931859232858154
15981,1640658466187386880,1640566422484193282
15982,1782657313029190072,1782518543990333944
15983,1373468823899279363,1373231038940471298
15984,2033362518522143004,2033336118859759833
15985,1767879077401067521,1767582683771637881
15986,1872887259869135129,1872623271725990399
15987,1809803146887041494,1809639746756571203
15988,1976289686160134308,1972287861593625001
15989,1839934023197495635,1839845087699673326
15990,1930985779586576853,1930660548380680608
15991,1815845199215514098,1815832050165006711
15992,1795517711994270085,1795073992539173061
15993,1706769748858454490,1706669722446827553
15994,1801220121014186076,1801056345946300471
15995,1694325190203723958,1694281766746386621
15996,1659739509477773312,1659145769776218112
15997,1818461100049940696,1818305353429189102
15998,1901680554287743175,1901319747813114101
15999,2003506847077081308,2003238748889419923
16000,1862191903111847959,1861651631856644214
16001,1823451921694294049,1823447677700596019
16002,2018510656593605058,2018335067333116367
16003,1668798139715796992,1667034578551185409
16004,1750752913105043604,1750543715804831973
16005,1935406475460919669,1935351801680974134
16006,1712755297578607076,1712403168733053135
16007,1750600777607917906,1750546163009245401
16008,1781041240051519572,1781032535243239547
16009,1826656175028359248,1826282612685742456
16010,1694861101639348577,1694860536733696458
16011,1789197339862892859,1789136011760734624
16012,1745453855553585350,1745442939138936920
16013,2014184863059062831,2014142812724322416
16014,1765781611616895388,1765450361291026822
16015,1731960015919911168,1731509942329262256
16016,1841534473977893254,1841364979162759405
16017,1801766195122643434,1801763705253663125
16018,1685175032492728320,1685025940219244544
16019,1841199972177310042,1841179697306280038
16020,1922391072031838597,1922313574107460057
16021,1791128927982719254,1790838911234699737
16022,1735348868169003287,1735193591079735334
16023,1974711481758257437,1974508963871007026
16024,1905521785736462380,1905293132758909305
16025,1761035148869386739,1761030453778088086
16026,1903928480586166643,1903896913189245062
16027,1724469137743753267,1724193258941698545
16028,1758824493500301706,1758767855741403432
16029,1764624501537395196,1763264999496024166
16030,1966206509723037844,1965879782979023254
16031,1803820603964588346,1803819563357737217
16032,2009750662196687208,2009683575298211979
16033,1741949308579258525,1739917161043481081
16034,2037673668466348312,2037659831734067654
16035,1787405601133269118,1787172306034581803
16036,1829943819363631227,1829920065417785673
16037,2000940915280560249,2000903516731449402
16038,1816449092806991944,1816148762017796155
16039,1642650021555494913,1642600865495146497
16040,1962509501195505936,1962346487737643316
16041,1864609958228005349,1864394698908893344
16042,1693962965957951842,1692907764131975658
16043,1793503912789442924,1793442513962906053
16044,1893716633077928177,1893689735689724137
16045,1779264748980187640,1779247575025000787
16046,1913485749967884310,1913479650136985642
16047,2008407626238103799,2008085055214907392
16048,1868156955153293453,1867706978459435058
16049,1699593449266446819,1699304987807957265
16050,1876071470473916926,1875892406916133113
16051,1745119522342810100,1745067105693868242
16052,1818927303222845811,1813734681218789561
16053,1841594374414573699,1841446551807312116
16054,1892639809262215334,1892414636512698660
16055,1807820442788585715,1807793337509786023
16056,1781018782124626269,1780716624154067308
16057,1909765948187254892,1909428310943404214
16058,1812180201776075054,1812093008319267038
16059,1868862320161554882,1868788876745359740
16060,1692128906793349189,1691909457502986465
16061,1480593338432569346,1479111514237853696
16062,1970883463596118463,1970572584962895888
16063,1968076607748288813,1968017806269771841
16064,2001971478389194867,2001904075454189952
16065,2039014585257140659,2038693777619943716
16066,1714448083805700269,1714369244194803825
16067,1725351935769768034,1724833363088068682
16068,1724806090985259075,1724434524350656734
16069,1821237449890120084,1820960870773747870
16070,1858075983385178330,1857565587322597815
16071,1875115381771145401,1875044847691923498
16072,1872695362491965567,1872391842064748905
16073,1895941131801903131,1894460118483571067
16074,1915532904865947688,1915389849621897598
16075,1819213367787290698,1818649121223332173
16076,1738825420403863633,1738649170368422353
16077,1979533713471054298,1979109429778805062
16078,1800855985470292358,1800854589685813466
16079,1822987597561450541,1822873164231172174
16080,1811585349291807175,1811396122767749399
16081,1906725906833359045,1906690834436649327
16082,2016485240924225675,2016251728883286465
16083,1911840169633739187,1911725700362477928
16084,1778215080137478546,1777951276665356343
16085,1770555719227773270,1770502299334382067
16086,1627330014436892672,1626960069156868096
16087,1861407082336973130,1861271261092970586
16088,1718921560872882448,1718784106094330366
16089,1795274352109261153,1795178783374188828
16090,1947696697640919227,1947670555429052473
16091,2031848569032814987,2031813872047251955
16092,1868801565194133791,1868609969052070333
16093,1822817324774432873,1822530172668510283
16094,1829895591960461353,1829709593863192620
16095,1762134072145428697,1762129191019991284
16096,1836149969411088393,1835749314636784042
16097,1806327745842237870,1806192116974092333
16098,1920537849113555317,1920534416973062309
16099,1811146068685418598,1811142166825332894
16100,1783364064099373477,1783295106168373462
16101,2017627542207771071,2017417530814640389
16102,2040004787995885929,2039612759956943256
16103,1973201570255778106,1973174156725461480
16104,1842680630469083514,1842121454722204044
16105,1978455581737513373,1978101895936836073
16106,1730582863446200507,1730303470010560862
16107,1953470334700798258,1953351832979259590
16108,1793026475832021308,1792957581025223130
16109,1872741869270012371,1871321120470884851
16110,1856171003870924902,1856136212043489514
16111,1996232298816029134,1996227919388049796
16112,1993961795111800835,1993175416434311640
16113,1661098505006641152,1660659646716166145
16114,2019394402259726772,2008932243138597162
16115,1701310096502907385,1700979206770024599
16116,1837752016581673163,1837471009869639708
16117,1726958712424653120,1726858128065458404
16118,1916865558324158546,1916797846063374481
16119,1821562289998250346,1821313706254389740
16120,1854404390704025875,1854389343747473567
16121,1730335668856086576,1730200564422848658
16122,2021875054586269918,2021412742079328392
16123,1716627587185725558,1716547221594759546
16124,1882357054687309914,1882092596258111994
16125,1863823103132103098,1863309245133013233
16126,1863078408994836538,1862488157423280412
16127,2006389159221768305,2006216639453241543
16128,1875600826770624785,1875582348894326891
16129,1853558540205539673,1853551571377738072
16130,1710136475830878659,1709912931138158793
16131,1869727840284860468,1869719426641391911
16132,1580401709641187329,1580340852311793664
16133,1941081431930777971,1940759796254494979
16134,1713638875472507213,1713604257683763492
16135,2028856467550351502,2028842841167003722
16136,2000387052777644449,2000130940216197598
16137,2007965749852189119,2007888006691360841
16138,1849589433873596715,1849552987297054929
16139,1983891802257015192,1983548617156620407
16140,1971233450842902731,1971162764727955888
16141,1737416466092146894,1737187707263004753
16142,1863861401472647424,1862978677329285382
16143,1820177410215612817,1819768221651628478
16144,1813130335812743624,1812869711895376138
16145,1903826975392711034,1903817475851956657
16146,1674170622857887749,1673902898496024576
16147,2002058571593179416,2001771694638104764
16148,1822767437994967331,1822731477945397515
16149,1789772891644383528,1789585229960691809
16150,1983779271643480130,1983258225400021310
16151,1845870372853633043,1845786132145184795
16152,1879196703640723532,1878826441325879314
16153,1936468094483931633,1936153119089455235
16154,1793989545848951250,1793890554918392141
16155,1904227966638510486,1904158504547459526
16156,2000097787694956908,1999917491167101209
16157,1738436824807461328,1738220243003265501
16158,1982555131767046626,1982279291481268635
16159,1848350460924629060,1847982205865234510
16160,1788152751739785299,1788079883421200718
16161,1752785626595045473,1752738856359576049
16162,1840790485889147047,1839968907211206957
16163,1842231885419696349,1841599877706613042
16164,1963433512083820682,1963242694546800995
16165,2021675957418176745,2021635028573466643
16166,1918309222543990844,1917756145957024219
16167,1849433865254735899,1848934874649891131
16168,1908048714847105405,1907341032217309440
16169,1773343331382157734,1773343025709695210
16170,1881852912491471084,1881782880155865470
16171,2040302681508774048,2039992919818637366
16172,1876271329273393523,1876033668478906701
16173,1931340763272728577,1931233450893135900
16174,1733870840737939697,1733809848079339812
16175,2006975046993281398,2006555933389033477
16176,1739497389612999049,1739310513211978030
16177,1862079019123900540,1861804232837681156
16178,1667545965312483331,1667526627411083266
16179,1874452398493565422,1874251612837077459
16180,1842404654858072368,1842208896657576402
16181,1738715540829679867,1738513677492392353
16182,1865479138175295835,1865428642446168267
16183,1742208815183864105,1741840219672817866
16184,2029272493488222238,2029195161364824175
16185,1906932090005848161,1906749879788986869
16186,1888385983735070860,1888285166411321456
16187,1898820544264302798,1898816680383717818
16188,1867276318616039888,1867197722257719489
16189,1902958390373970018,1902858330806292950
16190,1714778230517850191,1714486094648299677
16191,1591655836375715840,1591164273203761152
16192,1810410745253052602,1810226964742971626
16193,1940166994911010927,1940118204954591388
16194,1865633043429445713,1865532239204831466
16195,1708423397104066821,1708089459500253509
16196,1705803915189473595,1705719719217754552
16197,1955880434157388113,1955580518361133163
16198,1824217819426271664,1823945121420779653
16199,1837611498526347405,1837252619884024004
16200,1832190049011532255,1831195486147186701
16201,1863298018612552030,1862940201854636483
16202,1888716610149437607,1888715286666498138
16203,1885722585314316374,1885591161970078019
16204,1972473442847912428,1972465963984638352
16205,1996556750221086728,1996529878439539185
16206,1822028858918629531,1822022931540578747
16207,1849215911829610689,1849186768652005453
16208,1728350839356453154,1727702249151820199
16209,1798379603930866025,1798359691116097677
16210,1919561583811858849,1919434695445483940
16211,1861163176273801625,1861053658852475257
16212,1793553608430256509,1793539402075160788
16213,1767087945474101317,1766894121753755829
16214,1997971570522779780,1997606915086418282
16215,2011323934113697858,2010989474491125876
16216,1766360293314265515,1765973233290104945
16217,1736471980243599551,1736394826826883536
16218,1879689869678772256,1853114107248979978
16219,1788256890247385473,1788198305513496849
16220,1830818339964555736,1830319750162883014
16221,1821281205859631507,1821076042196635830
16222,1865945136263213288,1865906589447643136
16223,1914742071459733614,1914703862025379909
16224,1372318708270530573,1372290645189083136
16225,2016258657449869651,2016186186289524758
16226,1761036771951853577,1761034167041585541
16227,2037517137917665431,2037099352108523904
16228,1942521862199681360,1940490024140919179
16229,1847269368545071260,1846900635037585885
16230,1794597557521289309,1794471605638164518
16231,1882231796068499881,1881839539943268745
16232,1812247923041910818,1811872307431813153
16233,1842899456804475310,1842699859972825520
16234,2035888279233732747,2035873206419050683
16235,1772565642006175837,1772307921348485493
16236,1874692938472575219,1874676265439072766
16237,2001835444724465958,2001705653904249161
16238,1734154986400235668,1734123713337925716
16239,2015123057455546875,2015054697585901979
16240,1822214720687931878,1821570940884648296
16241,1839051403945455889,1839039089594540035
16242,2026532183649956150,2026491619902394467
16243,1976965277834162368,1976673113191653582
16244,1867347512081731801,1867241177512063090
16245,1690751950319452413,1690422756339306496
16246,1917215609131323903,1916959229744967844
16247,1683215981169061888,1681941617643487232
16248,2033508173877825806,2033445622817133029
16249,1940114792179462201,1938540548630995190
16250,1908636820167958849,1908078378013347844
16251,1914285254925316130,1914052247672983625
16252,1946438870142525896,1946254336717152524
16253,1873133143969898954,1872704038552109453
16254,1711584374360056119,1711543099032211891
16255,1779777864931381381,1779563639759852001
16256,1801557279612817470,1801457260352389615
16257,1762190706997657844,1762180655293575678
16258,1713610413366288480,1713074806722015495
16259,2033163764468797467,2033045653128110578
16260,1766831413288931776,1766514439526724010
16261,1894007606488039770,1893959848523415906
16262,1803290094406697446,1802828470533390832
16263,1831879795069665358,1831832051693318242
16264,1934783704221782055,1934634573989548094
16265,2028182673731027102,2028158455455039635
16266,2034585473696321622,2034457944746533265
16267,1762245781921087916,1762069636051501312
16268,1852623890092093727,1851958661859467447
16269,1771664971421962725,1771480609841459680
16270,1721644530930254046,1721329802156855310
16271,1799183833859805320,1799162125652246947
16272,1781646926011675040,1781596836148756680
16273,1591172182222274578,1591121142961799168
16274,1864802623209242757,1864785326700446174
16275,1721113668505546758,1720983359764283488
16276,1884708627925147720,1884661943715176503
16277,1882387472283574494,1881969210596941902
16278,1785816617617625258,1785776302865223828
16279,1912281926796472786,1903338010525286417
16280,1651660783850233898,1651317507150471169
16281,1967506348561625217,1967300530704953596
16282,2014730004848922697,2014525658542579871
16283,1886543064983830848,1886504228216021149
16284,1772724233640317310,1772648610607305036
16285,1734679472966603169,1734614592763081091
16286,1917983384904569032,1917600452817957260
16287,1937265594543288475,1937173862472454388
16288,1881280184571286003,1880148048988500056
16289,1758310300766388416,1758234953865626090
16290,1726383598519939181,1726041232038633561
16291,1800921647001616450,1800899193470587354
16292,1724813599745409245,1724770473379348506
16293,1834641622811770979,1834358362286256162
16294,1788933701843276178,1787923800882856208
16295,1970960237147398258,1970879542832009552
16296,1886196966675054800,1885760616834408875
16297,1851688604487057792,1851677920705524012
16298,1680352603606007808,1679937754262585352
16299,1790898710664093778,1790849070728155369
16300,1824506912177524904,1823994276373582319
16301,1885010496962572409,1884512737012674987
16302,2037143775999390180,2037058317000851726
16303,1929191464137064591,1929157482812694965
16304,1896956324849529173,1896829450391781421
16305,1813921598744993912,1813185373838966871
16306,1715360182035710369,1715341536819355754
16307,1984891173316550985,1984743022613963034
16308,1846164538674094172,1846002775403966614
16309,1828573197090066769,1827603190218682523
16310,1857172681952559484,1857122609680249174
16311,1914767947761090760,1855631945373213168
16312,1812124055837069617,1812043743899377943
16313,1894777460975383010,1894768895803724129
16314,1828762307213873364,1826645861616812390
16315,2019472630340854196,1943883501050208424
16316,1925286762881904858,1925169599286325367
16317,1961455605962478052,1960756446074659200
16318,1921803540298629478,1921733839258361871
16319,1994370782487527914,1993991376103432702
16320,2030222025495568756,2030218544126857636
16321,1892721174896861427,1892679938253181322
16322,1700946901024051699,1700144095383974151
16323,1762597312780468594,1762302808341230041
16324,1980971808401633707,1980951516614684735
16325,1754954245034410110,1754939251257475555
16326,1991139279863423213,1991101779334086930
16327,1783259404319539594,1783198619845177549
16328,1999242726823407618,1999049843394629898
16329,1882313189607772641,1882074581646872732
16330,1920700152492552681,1920528746596995402
16331,2035794620269896099,2035778634540081629
16332,1878535586987794915,1878200211643801830
16333,1825630096935518528,1825586022668783695
16334,1949839238691954951,1949480414168723755
16335,1877029002625351762,1876709943891603927
16336,1776601475717713929,1776292066458214882
16337,1889734273466253441,1864717494193394089
16338,1964165308312346680,1963747850581627304
16339,2033548142675661254,2033545357548728733
16340,1857107916672639350,1856768169270284667
16341,1745778485467942931,1745753889117249835
16342,1994147539927617945,1994135044265529756
16343,1857180270258012276,1856618419837079562
16344,1666581994946347016,1666550406653136898
16345,1680040638530584579,1679650461698121728
16346,2031747061301813602,2031711043492209024
16347,1959237456504471947,1958914811875795177
16348,1847962131838185524,1847329694707757531
16349,1826807944828059895,1826751239524417650
16350,1963119609302712727,1962578428604862539
16351,1900504796882190552,1900191208670192052
16352,2013398948078076331,2013309114575630690
16353,1927323639243776107,1926991483933999232
16354,1761353885007151507,1761291257148801027
16355,2013461444151435362,2013417407386190195
16356,1774586540938727715,1774288202922123421
16357,1807585273250779321,1807560181313634558
16358,1743091077106880905,1742878460610294120
16359,1985950880990961728,1985938136061366690
16360,1433030712916160512,1432860181252218889
16361,1784924020443406629,1784659058232078762
16362,1942995261929738342,1942973253410005493
16363,1894492929030332564,1894243331426980248
16364,1621882138235650050,1621637157491277825
16365,1887397643191816501,1887372107673174351
16366,1885971134287425768,1885870101183762457
16367,1880547633913078189,1880547056307392967
16368,1981030618231369823,1980549439581467048
16369,1633970396579139584,1630356567584276481
16370,1627274549233389568,1626736963389644800
16371,2018215507988828380,2018176464043303220
16372,1851292343426777143,1850940710415159761
16373,1954111270505812067,1953562417952436631
16374,1771225172994826440,1771165871538352388
16375,1747773245242175573,1747771872438067278
16376,1978224201354940590,1977832149849137555
