method,accuracy,balanced_accuracy,resolved_coverage,h_to_nh,nh_to_h,recall_not_helpful,n_not_helpful,recall_needs_more_ratings,n_needs_more_ratings,recall_helpful,n_helpful,accuracy_pct,balanced_accuracy_pct,resolved_coverage_pct,recall_not_helpful_pct,recall_needs_more_ratings_pct,recall_helpful_pct
twostage_vote_cn0.1_ch0.3_tn0.33_th0.5,0.3684210526315789,0.3684210526315789,0.06578947368421052,0,1,0.0,76,0.9605263157894737,76,0.14473684210526316,76,36.84210526315789,36.84210526315789,6.578947368421052,0.0,96.05263157894737,14.473684210526317
twostage_vote_cn1.0_ch0.1_tn0.33_th0.5,0.3684210526315789,0.3684210526315789,0.07456140350877193,0,1,0.0,76,0.9473684210526315,76,0.15789473684210525,76,36.84210526315789,36.84210526315789,7.456140350877193,0.0,94.73684210526315,15.789473684210526
twostage_compact_cn0.1_ch0.1_tn0.33_th0.4,0.3684210526315789,0.3684210526315789,0.12280701754385964,0,0,0.02631578947368421,76,0.868421052631579,76,0.21052631578947367,76,36.84210526315789,36.84210526315789,12.280701754385964,2.631578947368421,86.8421052631579,21.052631578947366
twostage_compact_cn0.3_ch0.03_tn0.33_th0.4,0.3684210526315789,0.3684210526315789,0.15789473684210525,0,0,0.039473684210526314,76,0.8157894736842105,76,0.25,76,36.84210526315789,36.84210526315789,15.789473684210526,3.9473684210526314,81.57894736842105,25.0
twostage_vote_official_cn0.03_ch0.1_tn0.33_th0.6,0.3684210526315789,0.3684210526315789,0.09210526315789473,0,1,0.0,76,0.9210526315789473,76,0.18421052631578946,76,36.84210526315789,36.84210526315789,9.210526315789473,0.0,92.10526315789474,18.421052631578945
twostage_vote_official_cn0.1_ch0.03_tn0.33_th0.4,0.3684210526315789,0.3684210526315789,0.13596491228070176,0,1,0.0,76,0.8552631578947368,76,0.25,76,36.84210526315789,36.84210526315789,13.596491228070176,0.0,85.52631578947368,25.0
twostage_vote_official_cn0.3_ch1.0_tn0.25_th0.4,0.3684210526315789,0.3684210526315789,0.06140350877192982,0,0,0.0,76,0.9605263157894737,76,0.14473684210526316,76,36.84210526315789,36.84210526315789,6.140350877192982,0.0,96.05263157894737,14.473684210526317
twostage_vote_official_cn1.0_ch0.3_tn0.33_th0.5,0.3684210526315789,0.3684210526315789,0.15789473684210525,0,0,0.06578947368421052,76,0.8157894736842105,76,0.2236842105263158,76,36.84210526315789,36.84210526315789,15.789473684210526,6.578947368421052,81.57894736842105,22.36842105263158
twostage_full_cn0.1_ch0.03_tn0.25_th0.5,0.3684210526315789,0.3684210526315789,0.10964912280701754,0,1,0.0,76,0.8947368421052632,76,0.21052631578947367,76,36.84210526315789,36.84210526315789,10.964912280701753,0.0,89.47368421052632,21.052631578947366
twostage_vote_cn0.03_ch1.0_tn0.33_th0.5,0.36403508771929827,0.3640350877192982,0.05263157894736842,0,1,0.0,76,0.9736842105263158,76,0.11842105263157894,76,36.40350877192983,36.40350877192982,5.263157894736842,0.0,97.36842105263158,11.842105263157894
twostage_vote_cn0.1_ch1.0_tn0.33_th0.6,0.36403508771929827,0.3640350877192982,0.07894736842105263,0,1,0.0,76,0.9342105263157895,76,0.15789473684210525,76,36.40350877192983,36.40350877192982,7.894736842105263,0.0,93.42105263157895,15.789473684210526
twostage_vote_cn0.1_ch1.0_tn0.33_th0.5,0.36403508771929827,0.3640350877192982,0.07017543859649122,0,1,0.0,76,0.9473684210526315,76,0.14473684210526316,76,36.40350877192983,36.40350877192982,7.017543859649122,0.0,94.73684210526315,14.473684210526317
twostage_vote_cn1.0_ch0.03_tn0.33_th0.4,0.36403508771929827,0.3640350877192982,0.07894736842105263,0,1,0.0,76,0.9342105263157895,76,0.15789473684210525,76,36.40350877192983,36.40350877192982,7.894736842105263,0.0,93.42105263157895,15.789473684210526
twostage_vote_cn1.0_ch0.3_tn0.33_th0.4,0.36403508771929827,0.3640350877192982,0.11842105263157894,0,2,0.0,76,0.881578947368421,76,0.21052631578947367,76,36.40350877192983,36.40350877192982,11.842105263157894,0.0,88.1578947368421,21.052631578947366
twostage_compact_cn0.03_ch0.1_tn0.4_th0.4,0.36403508771929827,0.3640350877192982,0.21052631578947367,0,3,0.09210526315789473,76,0.75,76,0.25,76,36.40350877192983,36.40350877192982,21.052631578947366,9.210526315789473,75.0,25.0
twostage_compact_cn0.03_ch1.0_tn0.33_th0.4,0.36403508771929827,0.3640350877192982,0.07894736842105263,0,1,0.02631578947368421,76,0.9342105263157895,76,0.13157894736842105,76,36.40350877192983,36.40350877192982,7.894736842105263,2.631578947368421,93.42105263157895,13.157894736842104
twostage_compact_cn0.03_ch0.3_tn0.4_th0.4,0.36403508771929827,0.3640350877192982,0.15789473684210525,0,3,0.02631578947368421,76,0.8289473684210527,76,0.23684210526315788,76,36.40350877192983,36.40350877192982,15.789473684210526,2.631578947368421,82.89473684210526,23.684210526315788
twostage_compact_cn0.1_ch0.03_tn0.33_th0.5,0.36403508771929827,0.3640350877192982,0.13596491228070176,0,2,0.013157894736842105,76,0.8552631578947368,76,0.2236842105263158,76,36.40350877192983,36.40350877192982,13.596491228070176,1.3157894736842104,85.52631578947368,22.36842105263158
twostage_compact_cn0.1_ch0.1_tn0.33_th0.6,0.36403508771929827,0.3640350877192982,0.11842105263157894,0,0,0.02631578947368421,76,0.868421052631579,76,0.19736842105263158,76,36.40350877192983,36.40350877192982,11.842105263157894,2.631578947368421,86.8421052631579,19.736842105263158
